World rank,Company,Country,Region,Industry-ICB3 sector name,R&D 2021 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
1331,INFOSYS,India,RoW,Software & Computer Services,109.559695,-2.433862469,14454.39363,21.06955171,0.757968115,,,,3372.70373,13.40498644,23.33341554,,,86291.28835,83.61924525
1332,LYONDELLBASELL INDUSTRIES,Netherlands,EU,Chemicals,109.482576,9.734513274,41676.66157,67.59453222,0.262695168,1945.081572,10.98236776,4.667076245,7592.263476,435.7632399,18.21706247,19100,-0.520833333,29638.5373,53.56325585
1333,CHICONY ELECTRONICS,Taiwan,RoW,Technology Hardware & Equipment,109.459203,-0.859129017,3426.921044,13.03277425,3.194097605,102.458913,-5.684713096,2.989824151,300.201238,15.19566628,8.760086216,,,1865.507783,-10.59974822
1334,THUNDER SOFTWARE TECHNOLOGY,China,China,Software & Computer Services,109.431231,71.72650137,568.61115,56.87857758,19.2453544,64.026404,13.83939895,11.26013867,90.216831,37.78931771,15.86617339,11467,55.48474576,5246.265999,42.13394095
1335,GEORG FISCHER,Switzerland,RoW,Industrial Engineering,109.313478,0.892857225,3600.573165,16.89698494,3.036002131,130.595748,-1.459854147,3.62708219,274.73476,517.3913059,7.630306271,15118,7.083156254,5962.566399,67.37193535
1336,YUHAN,South Korea,RoW,Pharmaceuticals & Biotechnology,109.193953,-19.74326639,1255.864012,4.19448551,8.694727451,60.921334,-10.20203554,4.850949897,36.159347,-42.32263479,2.879240639,,,3254.08735,-2.368534665
1337,SHIMANO,Japan,Japan,Leisure Goods,109.165307,12.37466102,4224.947113,44.5653899,2.583826592,124.897295,-30.83904149,2.956185999,1146.378749,79.30521635,27.13356448,13179,7.636393336,23152.35302,43.8752784
1338,WONIK IPS,South Korea,RoW,Technology Hardware & Equipment,108.768971,4.181811461,916.930041,12.95941987,11.86229768,75.050176,65.75790321,8.184940251,122.124914,16.73698946,13.31889114,,,1654.459923,41.56250005
1339,MUYUAN FOODS,China,China,Food Producers,108.535042,102.0714254,10904.69906,39.97937424,0.995305248,4969.057852,-22.17989847,45.56804206,1368.819374,-68.20708543,12.55256442,137520,12.72593139,20817.98326,-27.65017174
1340,Q2 HOLDINGS,US,US,Software & Computer Services,108.438076,24.8990674,440.331857,23.82837063,24.62644351,17.44128,-16.70250966,3.960939851,-64.71568,-12.66889094,-14.69702429,2024,15.72327044,4391.583527,-4.406827561
1341,SHANGHAI HUAYI (GROUP),China,China,Chemicals,108.260867,56.83002016,5811.585002,-23.26605039,1.862845798,,,,162.666106,-53.84117736,2.798997278,18731,4.601552466,,
1342,SHANGHAI HUAYI GROUP,China,China,Chemicals,108.260441,57.01086099,5438.15045,41.21035715,1.990758476,633.622846,199.8494082,11.65144017,575.233495,6844.029756,10.57774146,12172,-3.243243243,165.057254,58.88429717
1343,OMEROS,US,US,Pharmaceuticals & Biotechnology,108.258843,10.64547927,,,,0.244569,-2.120328015,,-153.290616,10.64186401,,213,-23.10469314,899.416107,56.36036415
1344,WOLONG ELECTRIC,China,China,Industrial Engineering,108.15833,44.43634648,1874.274238,12.44821671,5.770677941,131.977484,40.43864556,7.041524731,153.193079,-3.332065193,8.173461273,14800,2.280580511,2761.733985,19.0492817
1345,MAHINDRA & MAHINDRA,India,RoW,Automobiles & Parts,108.076718,4.735145284,9211.168425,27.23979378,1.173322569,,,,357.677945,-621.6887952,3.883089837,48961,20.53718703,11715.44678,30.7584481
1346,ORANO,France,EU,Alternative Energy,108,3.846153846,4726,28.2844734,2.285230639,592,11.27819549,12.52644943,771,126.7647059,16.31400762,18835,4.953750139,,
1347,CIMPRESS,Ireland,EU,Support Services,107.975424,10.98274794,2549.49161,11.38054078,4.235174714,,,,53.770954,-51.33798396,2.109085348,16000,14.28571429,,
1348,ALFA LAVAL,Sweden,EU,Industrial Engineering,107.848784,7.184466467,3996.559427,-1.343204407,2.698540732,120.059923,-0.243507035,3.004082016,598.443525,9.784946363,14.97396788,17883,5.929392252,14341.71083,65.56291869
1349,ENDO INTERNATIONAL,Ireland,EU,Pharmaceuticals & Biotechnology,107.781181,-2.504612595,2642.773414,3.10470901,4.078336055,71.20782,10.68717983,2.694435309,45.809628,-89.30912361,1.733392192,3103,-8.654695319,472.113264,-22.70060144
1350,PERRIGO,Ireland,EU,Pharmaceuticals & Biotechnology,107.716728,-31.34496307,3654.157558,-18.26081806,2.947785537,134.29274,-10.73943653,3.67506704,515.097861,390.6644261,14.09621377,9900,-13.91304348,4834.556651,-23.28783908
1351,ALLEGRO MICROSYSTEMS,US,US,Electronic & Electrical Equipment,107.604596,12.17130403,678.680722,30.01774328,15.85496575,61.752587,71.95928776,9.098915734,120.651564,1023.951406,17.77736719,4036,4.181724316,5031.676549,
1352,OCADO,UK,Row,Food & Drug Retailers,107.581083,1.114827212,2963.283577,7.140406563,3.630468708,662.922463,62.18804408,22.3712124,-156.805063,-14788.90256,-5.291598287,20132,17.58658957,17928.82427,-19.07282611
1353,HONG LEONG ASIA,Singapore,RoW,Construction & Materials,107.41469,37.40850232,3221.943634,9.457100369,3.333847584,88.827366,-0.962056773,2.75694972,97.421456,-29.55640403,3.02368592,,,412.806555,72.46941336
1354,CHANGYUAN,China,China,Electronic & Electrical Equipment,107.229293,40.63653225,823.917057,-1.910876105,13.01457375,16.846157,-45.79046411,2.044642341,-107.522302,-234.5262532,-13.05013667,7436,14.94821456,1284.941369,2.158274791
1355,GRG BANKING EQUIPMENT,China,China,Technology Hardware & Equipment,107.13371,6.618129249,928.335044,5.324512217,11.54041428,36.413823,-61.50239317,3.92248717,138.147031,-3.482671567,14.88116084,27622,4.4784023,3553.99409,-23.42682652
1356,AMLOGIC,China,China,Electronic & Electrical Equipment,107.111567,62.85238987,660.149928,74.17492821,16.2253395,36.487141,-0.115723181,5.527099141,114.221431,407.53556,17.30234696,1365,40.57672503,,
1357,DYNE THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,107.105744,168.3805349,,,,3.194419,211.6281361,,-132.460673,155.8101903,,95,102.1276596,766.505535,
1358,LIGHTSPEED POS,Canada,RoW,Software & Computer Services,106.966242,121.1290996,484.170799,147.3174345,22.09266693,9.405789,493.8129315,1.942659289,-279.823337,151.8119495,-57.79434397,,,13706.25933,461.9399774
1359,CARGURUS,US,US,Software & Computer Services,106.900023,34.83640406,839.990054,72.52176543,12.7263439,6.809992,161.2805216,0.810722933,130.909375,51.67150888,15.58463393,1203,45.46553809,2696.56907,34.70077306
1360,ZHEJIANG HUAYOU COBALT,China,China,Chemicals,106.853094,124.1905534,4706.302309,68.12087805,2.270425633,949.01177,88.08495777,20.1647006,674.448379,147.8096894,14.33074917,14643,81.24767917,23528.50926,291.8814301
1361,UPWORK,US,US,Support Services,106.818794,32.19874213,443.931538,34.57155243,24.06199715,0.906762,-83.75001501,0.204257171,-47.86949,141.9537761,-10.78307935,650,20.37037037,5037.740539,211.4820202
1362,TOYOBO,Japan,Japan,Chemicals,106.621905,8.975980148,2904.581081,11.35545903,3.670818684,225.05633,5.881069513,7.748323208,147.409113,3.310397343,5.075055882,,,938.302943,-10.79842935
1363,ANDRITZ,Austria,EU,Industrial Engineering,106.6,3.497155285,6463,-3.531323736,1.649388829,110.3,25.49349778,1.706637784,456.5,44.57686327,7.063283305,26804,-1.571680376,5060.639984,73.53779694
1364,ALLOVIR,US,US,Pharmaceuticals & Biotechnology,106.599829,143.1085547,,,,0.022956,-88.93617431,,-149.936387,138.1438534,,107,101.8867925,1106.763724,-40.55794477
1365,NIPPON SHOKUBAI,Japan,Japan,Chemicals,106.498214,4.229401544,2854.895829,35.19144244,3.730371277,156.075235,-31.92730474,5.466932748,224.662064,-298.504099,7.869361177,,,1838.856793,4.480286783
1366,PRAXIS PRECISION,US,US,Pharmaceuticals & Biotechnology,106.177791,167.380385,,,,0.92707,,,-147.741438,170.0296935,,139,107.4626866,784.423381,
1367,SANGAMO BIOSCIENCES,US,US,Pharmaceuticals & Biotechnology,106.055065,92.32727705,97.740569,-6.337992747,108.506699,20.552704,58.20307415,21.02781292,-161.872637,41.51614768,-165.6145843,431,4.358353511,1271.666699,-7.424627011
1368,KINTOR,China,China,Pharmaceuticals & Biotechnology,105.780266,134.5999607,4.744344,132.5949567,2229.607845,10.566425,10.43702918,222.7162491,-115.645525,108.7357232,-2437.545106,202,0,3423.002824,478.805451
1369,SPECTRIS,UK,Row,Electronic & Electrical Equipment,105.683291,-3.152173942,1532.46703,-3.307888001,6.896284809,41.870035,-18.09744815,2.732198095,183.848598,-762.3931791,11.99690397,7788,-6.99785049,5258.09147,50.46980843
1370,KASPERSKY LABS,UK,Row,Software & Computer Services,105.580051,-3.453175915,621.051837,0.457062512,17.00019945,19.270699,-11.45638804,3.102913131,95.66223,46.00664573,15.40326013,4343,1.424567959,,
1371,TENABLE HOLDINGS,US,US,Software & Computer Services,105.361086,15.53438417,477.776664,22.9223504,22.05237173,5.792864,-67.6431428,1.212462733,-30.784911,-4.298301053,-6.443368486,1617,18.28822238,4175.257932,24.06706822
1372,DIODES,US,US,Electronic & Electrical Equipment,105.24454,26.42117688,1593.820853,46.85486268,6.60328542,124.664454,86.2411463,7.821735659,243.762072,105.5243733,15.29419518,8921,-0.201364806,3844.087253,71.91864151
1373,U-BLOX,Switzerland,RoW,Electronic & Electrical Equipment,104.97383,6.350824314,400.54877,24.15018311,26.20750277,5.991926,42.48906647,1.495929197,25.03859,-139.9348884,6.251071499,,,452.539096,29.17484866
1374,ANKER INNOVATIONS TECHNOLOGY,China,China,Technology Hardware & Equipment,104.973785,34.03751631,1733.574926,33.98405363,6.055335909,28.707642,585.0864172,1.655979304,130.658171,-7.37874055,7.536920905,3532,64.73880597,2380.8528,230.6684158
1375,EBARA,Japan,Japan,Industrial Engineering,104.944342,8.478504417,4663.262716,15.45232527,2.250448846,199.104348,-17.58400011,4.269636092,452.540102,54.10414378,9.70436644,18372,0,4045.83175,100.9011576
1376,3SBIO,China,China,Pharmaceuticals & Biotechnology,104.485068,27.70067534,884.532982,14.2166203,11.81245585,142.63386,15.24493629,16.12532974,259.128991,48.68125815,29.29557137,5292,-5.5,2502.488737,-4.511658429
1377,DIC,Japan,Japan,Chemicals,104.387731,12.25372077,6612.684074,21.98387673,1.578598491,277.802941,9.829151099,4.201061746,319.510103,7.596584472,4.831776317,22474,11.0265784,2328.269282,25.44589772
1378,FOSHAN HAITIAN,China,China,Food Producers,104.353271,8.218301714,3240.177652,9.144643847,3.220603381,142.857835,13.64296427,4.408950692,979.826378,-0.172442623,30.2398968,6678,10.23440079,55454.46876,-32.60154687
1379,EQRX,US,US,Pharmaceuticals & Biotechnology,104.28127,-47.36464504,,,,0.395549,-84.96647616,,-173.3842,-21.47512786,,244,2.092050209,,
1380,GUANGZHOU HAIGE COMMUNICATIONS,China,China,Technology Hardware & Equipment,104.272466,18.04792186,743.754393,6.722708765,14.01974455,23.552909,-30.85583446,3.166758976,103.448495,8.453935882,13.90895919,7758,0.779423227,3512.903409,-14.91146262
1381,SAWAI PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,104.264039,-2.852409615,1447.335157,2.564959415,7.203862802,100.491455,136.3024958,6.943205554,146.017586,-29.50397473,10.08871962,3003,-2.054794521,1847.431344,-3.881961284
1382,HENAN ZHONGFU INDUSTRY,China,China,Industrial Metals & Mining,104.154623,98.37767406,2075.685385,86.77270115,5.01784248,9.336924,-83.81577463,0.449823661,261.770389,-691.4472632,12.61127485,7597,7.850653038,1065.540334,134.8129109
1383,HANWHA CHEMICAL,South Korea,RoW,Chemicals,104.005113,11.93263678,7980.389146,16.64146714,1.303258664,612.141735,-7.774385582,7.670575003,549.388897,24.26264457,6.884236933,,,5799.796316,22.04639464
1384,GENTEX,US,US,Automobiles & Parts,103.976375,1.577287082,1528.491479,2.545953681,6.802548554,65.633471,32.66332968,4.294003068,361.806344,0.340980852,23.67081197,4998,-5.751461437,6498.131236,10.70113252
1385,CHINA ALUMINUM INTERNATIONAL ENGINEERING,China,China,Construction & Materials,103.938875,18.24717855,3182.149626,1.125152329,3.266310112,647.985746,9.312157501,20.36314511,24.457953,-114.2124465,0.768598459,12489,-14.65181439,75.987131,22.62773349
1386,CNGR,China,China,Electronic & Electrical Equipment,103.915859,192.6208511,2724.889684,168.6768006,3.813580403,692.388074,377.4711251,25.40976532,182.69073,127.9820128,6.704518391,10105,239.4356735,1103.904408,
1387,SHANYING INTERNATIONAL HOLDINGS,China,China,Forestry & Paper,103.905453,63.49561559,4434.142205,31.20675824,2.343304481,642.52291,33.37409086,14.49035417,307.946771,-15.29995166,6.944900654,15109,14.55758587,2168.779757,5.093704887
1388,PASSAGE BIO,US,US,Pharmaceuticals & Biotechnology,103.896315,43.87562872,,,,15.576545,1439.442891,,-163.984591,64.50461476,,133,79.72972973,,
1389,DIASORIN,Italy,EU,Pharmaceuticals & Biotechnology,103.618,63.50238268,1237.654,40.4342424,8.372129852,68.477,61.19821092,5.532806422,423.628,29.8257765,34.22830613,3358,62.53630203,10812.00067,27.55775577
1390,MICROSTRATEGY,US,US,Software & Computer Services,103.40541,13.08987007,450.964028,6.246060734,22.92985772,2.389192,-25.88331826,0.529796581,-692.677716,5657.996562,-153.5993279,2121,6.209313971,4771.36048,387.5772899
1391,WOODWARD,US,US,Industrial Engineering,103.382454,-12.05026461,1982.898972,-10.01067853,5.213702537,33.276522,-19.95880045,1.678175362,232.073924,-0.853233918,11.70376944,7200,1.408450704,6791.617267,43.89596104
1392,ODONATE THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,103.338307,12.50264291,,,,0.381423,160.2415311,,-112.513654,10.87879605,,153,0.657894737,458.106319,-47.68043094
1393,PARKER-HANNIFIN,US,US,Industrial Engineering,103.302108,-42.92348792,14004.59438,10.55203504,0.737630132,203.111368,9.567196897,1.450319534,2513.883285,17.78563137,17.95041839,,,33816.45278,44.61226031
1394,EDITAS MEDICINE,US,US,Pharmaceuticals & Biotechnology,103.269439,73.88647854,22.55341,-71.84675817,457.8883592,7.043084,11.37950322,31.22846612,-170.533238,43.24087751,-756.1306162,264,12.34042553,3832.537534,97.86648878
1395,AMERICAN AXLE & MANUFACTURING,US,US,Automobiles & Parts,103.125523,-0.511072871,4552.885898,9.463360784,2.265058368,159.985828,-15.99443678,3.513943279,258.431854,-189.2922512,5.676220749,18000,-10,893.163379,14.78935428
1396,MITSUBA,Japan,Japan,Electronic & Electrical Equipment,103.011665,13.41390813,2214.708286,6.418971632,4.65125207,84.411585,47.97398217,3.811408732,55.398243,-14.13850986,2.501378775,24341,-6.832274363,232.21815,76.67560346
1397,ENVISTA HOLDINGS,US,US,Health Care Equipment & Services,102.948938,15.67460299,2215.168023,30.05546627,4.647455043,48.295942,14.67505269,2.180238316,326.505295,189.1321358,14.73952728,11200,-9.677419355,6092.367196,80.45177781
1398,TIANJIN 712 COMMUNICATION & BROADCASTING,China,China,Technology Hardware & Equipment,102.930521,32.84772506,460.873327,25.42012513,22.33379868,22.434701,169.6199144,4.867867087,88.743258,16.23368132,19.25545541,2003,-4.890788224,4609.455566,77.50798443
1399,ENERGIAS DE PORTUGAL,Portugal,EU,Electricity,102.794,-7.339366842,14982.909,20.362004,0.686075047,,,,1822.679,-17.25555105,12.1650542,12236,0.459770115,18448.34787,9.665248409
1400,REVANCE THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,102.617841,-6.0914321,68.689721,407.6541685,149.3933001,9.160336,153.172304,13.33581774,-242.518032,0.554249887,-353.0630616,495,5.319148936,1698.392515,-0.180799851
1401,GUANGXI LIUGONG MACHINERY,China,China,General Industrials,102.612547,31.53227127,3893.699413,10.41492253,2.635348447,126.451309,182.7895228,3.247587849,215.917495,-30.42079732,5.54530466,17122,30.18552311,1722.594018,16.72383714
1402,CHINA BAOAN,China,China,Real Estate Investment & Services,102.362202,91.07283821,2374.617195,66.72876249,4.310682253,278.740453,94.76609897,11.73833212,261.97593,91.6829006,11.03234368,14335,7.418508805,9904.975131,266.0766411
1403,JUNGHEINRICH,Germany,EU,Industrial Engineering,102.352,14.87833348,4239.815,11.31997645,2.414067595,89.458,-1.120788752,2.109950552,359.368,63.95497908,8.476030204,19103,5.523946307,2191.679993,64.83754001
1404,SHERWIN WILLIAMS,US,US,General Industrials,102.330891,19.36148286,17609.56601,8.620661488,0.58110967,328.447728,22.44897968,1.865166511,2358.113419,-6.657812883,13.39109333,61626,0.974914388,70596.00621,30.86503295
1405,WORKIVA,US,US,Software & Computer Services,102.185209,22.02669755,391.386965,26.07865915,26.1084855,3.120253,88.68130925,0.797229668,-25.918234,-22.3453785,-6.622150536,2106,22.58440047,5327.193575,160.3566937
1406,DONGYUE,China,China,Chemicals,102.148169,43.50070362,2195.937627,57.7404747,4.651688087,548.491725,128.0443801,24.97756395,448.236664,211.6834049,20.41208541,6824,22.38163558,6407.739248,707.2289091
1407,SILERGY,China,China,Technology Hardware & Equipment,102.125577,48.20234581,685.742933,54.98253334,14.89269114,16.908074,72.36800469,2.465657783,215.765166,105.9477992,31.46443888,,,,
1408,VIVENDI,France,EU,Media,102,-4.672897196,15333,-4.763975155,0.665231853,460,23.32439678,3.000065219,1402,-4.495912807,9.143677036,35911,7.701766488,35826.94535,26.97610897
1409,IGM BIOSCIENCES,US,US,Pharmaceuticals & Biotechnology,101.930927,91.31162757,,,,11.693445,-24.32864695,,-145.967644,98.5146507,,192,79.43925234,1611.497173,75.22369214
1410,NOVOMATIC,Austria,EU,Travel & Leisure,101.9,-3.320683112,1842.3,5.660701996,5.531129566,222.5,,12.07729469,174.5,-170.5620704,9.471855832,20981,-0.038115203,,
1411,TRICIDA,US,US,Pharmaceuticals & Biotechnology,101.857644,-21.63676745,,,,0.087409,-93.8318092,,-135.046757,-39.15910905,,57,-10.9375,193.237376,-58.62884239
1412,MANN + HUMMEL INTERNATIONAL,Germany,EU,Industrial Engineering,101.8,-20.96273292,3838.7,-8.888730656,2.651939459,126.3,-11.86322401,3.290176362,130.1,-15.13372472,3.389168208,21480,-2.421296507,,
1413,TYLER TECHNOLOGIES,US,US,Software & Computer Services,101.689888,22.34461777,1405.868407,42.59333396,7.233243701,29.947899,49.48876497,2.130206416,184.562018,20.88118644,13.12797251,6800,23.63636364,17515.13178,42.76258536
1414,HIMAX TECHNOLOGIES,Taiwan,RoW,Technology Hardware & Equipment,101.411767,-6.057334393,1365.969071,74.36361838,7.424162754,6.676671,30.69478162,0.488786397,481.044365,840.5638326,35.21634386,2083,1.313229572,1809.137368,216.495477
1415,ZHEJIANG NHU,China,China,Chemicals,101.349105,44.23098023,2011.936315,43.4970995,5.037391305,481.312219,47.59153367,23.9228357,729.606182,22.08315727,36.26388055,10805,6.98019802,10160.38651,5.447882258
1416,BARCO,Belgium,EU,Electronic & Electrical Equipment,101.338,-1.481596702,804.288,4.441729008,12.59971552,,,,11.803,-4.891216761,1.467509151,3133,-5.547181188,1915.297962,17.2702956
1417,HALMA,UK,Row,Electronic & Electrical Equipment,101.294647,21.47937437,1809.188824,15.71081775,5.598898559,29.890223,10.52631618,1.652133962,330.215805,13.95824781,18.25214707,7522,5.646067416,13522.65701,35.3922465
1418,TAIYO YUDEN,Japan,Japan,Electronic & Electrical Equipment,101.264525,4.374502108,2702.93333,16.18902032,3.746467731,398.525655,17.40685055,14.74419108,525.989545,71.45629123,19.45995261,22312,-2.363031682,6281.688626,118.487395
