World rank,Company,Country,Region,Industry,R&D 2019 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%),,,,,,,
2448,SOL-GEL TECHNOLOGIES,Israel,RoW,Pharmaceuticals & Biotechnology,36.1,44.1696879,20.4,17655.03788, 177.2 ,0.5,-43.25100407, 2.6 ,-23.1,-22.6,-113.3,61.0,8.9,140.9,32.9,,,,,,,
2449,NILFISK HOLDING,Denmark,EU,Household Goods & Home Construction,36.1,-15.45667447,966.5,-8.327800436, 3.7 ,10.4,-44.08602151, 1.1 ,29.6,56.6,3.1,4886.0,-10.9,549.8,-51.3,,,,,,,
2450,ULTRA ELECTRONICS,UK,Row,Aerospace & Defence,36.1,10.91568502,964.1,7.649870508, 3.7 ,17.4,15.03126842, 1.8 ,109.1,74.3,11.3,4089.0,-0.7,1802.5,31.6,,,,,,,
2451,LIQUIDIA TECHNOLOGIES,US,US,Pharmaceuticals & Biotechnology,36.0,41.08695279,7.2,198.1965703, 501.6 ,1.6,112.4257195, 22.9 ,-41.7,34.3,-580.1,64.0,1.6,67.4,-68.0,,,,,,,
2452,BRIGHT OCEANS INTER TELECOM,China,China,Technology Hardware & Equipment,36.0,,158.5,-5.558524722, 22.7 ,1.8,-72.11312892, 1.2 ,-9.0,-71.4,-5.7,2430.0,-15.9,181.7,-77.9,,,,,,,
2453,SHANGHAI EAST-CHINA COMPUTER,China,China,Technology Hardware & Equipment,36.0,8.726081806,988.6,6.494885567, 3.6 ,4.7,-13.99047502, 0.5 ,43.6,-13.7,4.4,2516.0,7.0,1138.7,9.0,,,,,,,
2454,ENPHASE ENERGY,US,US,Electronic & Electrical Equipment,35.9,23.91751714,555.8,97.47437231, 6.5 ,13.2,256.2515409, 2.4 ,93.8,1739.8,16.9,577.0,35.1,3221.5,664.2,,,,,,,
2455,CHANGHONG HUAYI COMPRESSOR,China,China,Industrial Engineering,35.9,2.672957242,1211.1,8.245342741, 3.0 ,18.7,-23.70796014, 1.5 ,13.5,-51.4,1.1,7802.0,0.8,353.1,-3.2,,,,,,,
2456,HANGZHOU ROBAM APPLIANCES,China,China,Household Goods & Home Construction,35.9,0.827826672,958.4,5.220942448, 3.7 ,34.7,50.61399277, 3.6 ,219.1,12.6,22.9,4512.0,1.3,2978.9,13.7,,,,,,,
2457,AHNLAB,South Korea,RoW,Software & Computer Services,35.9,2.14570012,128.4,4.490908994, 28.0 ,5.6,23.99036878, 4.4 ,14.2,4.1,11.0,,,476.6,6.4,,,,,,,
2458,ARCHIGEN BIOTECH,UK,Row,Pharmaceuticals & Biotechnology,35.9,6.430586001,0.8,," 4,317.3 ",0.0,, 0.2 ,-47.5,-53.5,-5707.7,38.0,22.6,,,,,,,,,
2459,CRINETICS PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,35.9,82.81711161,1.1,-50.864944," 3,379.1 ",0.4,-53.54109692, 41.2 ,-47.9,87.5,-4512.3,68.0,38.8,341.7,-46.7,,,,,,,
2460,REVLON,US,US,Personal Goods,35.9,-4.952831513,2153.8,-5.650224195, 1.7 ,25.8,-49.3006993, 1.2 ,68.3,-347.4,3.2,7100.0,-2.7,780.3,-23.7,,,,,,,
2461,KALVISTA PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,35.8,14.77113803,11.3,-21.31208819, 316.7 ,0.2,-79.64847229, 1.7 ,-36.1,35.9,-319.4,56.0,24.4,247.7,29.4,,,,,,,
2462,SALVATORE FERRAGAMO,Italy,EU,Personal Goods,35.8,-23.41867825,1377.3,2.258542576, 2.6 ,50.8,-19.26587996, 3.7 ,149.7,0.0,10.9,4111.0,-2.8,2931.9,-15.3,,,,,,,
2463,VAT GROUP,Switzerland,RoW,Electronic & Electrical Equipment,35.8,4.010696797,524.4,-18.30015932, 6.8 ,6.1,-84.16084804, 1.2 ,105.7,-35.1,20.2,1810.0,5.7,3282.2,-5.0,,,,,,,
2464,BEIJING KUNLUN TECH,China,China,Software & Computer Services,35.8,-27.08346637,460.2,2.96231253, 7.8 ,0.5,-68.13813696, 0.1 ,129.1,-7.2,28.1,717.0,-42.2,979.1,-19.2,,,,,,,
2465,ADVERUM BIOTECHNOLOGIES,US,US,Pharmaceuticals & Biotechnology,35.8,-17.21316444,0.2,-84.49135811," 16,067.7 ",17.1,2279.111278," 7,698.8 ",-61.0,-12.2,-27418.1,114.0,39.0,592.7,39.7,,,,,,,
2466,ROSETTA STONE,US,US,Software & Computer Services,35.7,-0.119419404,162.6,5.222479128, 22.0 ,14.9,-0.728284288, 9.2 ,-11.5,-33.9,-7.1,1147.0,10.3,390.2,21.7,,,,,,,
2467,GLANBIA,Ireland,EU,Food Producers,35.7,-1.923076923,3875.7,22.24254849, 0.9 ,42.7,33.4375, 1.1 ,175.1,-25.9,4.5,4542.0,9.3,2953.1,-31.3,,,,,,,
2468,SENSIENT TECHNOLOGIES,US,US,Chemicals,35.7,-6.744187353,1177.6,-4.60631018, 3.0 ,34.8,-22.9404808, 3.0 ,107.8,-40.5,9.2,4058.0,-1.3,2460.6,-7.9,,,,,,,
2469,KIKKOMAN,Japan,Japan,Food Producers,35.7,14.59643834,3822.8,3.318377722, 0.9 ,202.3,-6.710550808, 5.3 ,322.4,9.7,8.4,7376.0,3.9,7560.1,-14.2,,,,,,,
2470,MUSASHI SEIMITSU INDUSTRY,Japan,Japan,Automobiles & Parts,35.6,21.80094586,1928.1,-7.650019121, 1.8 ,134.5,7.496740899, 7.0 ,-52.8,-146.6,-2.7,12853.0,-1.1,654.6,-31.4,,,,,,,
2471,TREECOM,US,US,Financial Services,35.6,48.20461463,985.0,44.67951856, 3.6 ,17.8,34.44019913, 1.8 ,71.2,15.7,7.2,1107.0,21.8,3585.3,24.0,,,,,,,
2472,GCI SCIENCE & TECHNOLOGY,China,China,Technology Hardware & Equipment,35.6,17.95730881,783.9,-0.522649034, 4.5 ,18.7,82.24364111, 2.4 ,39.3,10.8,5.0,6467.0,0.6,830.1,4.5,,,,,,,
2473,HYLINK DIGITAL SOLUTION,China,China,Media,35.5,2.606523201,1337.6,-1.832015669, 2.7 ,4.3,73.85629972, 0.3 ,50.5,0.3,3.8,2165.0,2.9,149.4,-20.9,,,,,,,
2474,SHENZHEN ZHONGJIN LINNAN NONFEMET,China,China,Industrial Metals & Mining,35.5,47.09925294,2860.9,15.415638, 1.2 ,257.9,38.36507174, 9.0 ,111.4,-43.3,3.9,9611.0,-2.5,1863.9,-11.1,,,,,,,
2475,SHENZHEN DESAY BATTERY TECHNOLOGY,China,China,Electronic & Electrical Equipment,35.4,-9.435395968,2339.1,6.909933108, 1.5 ,70.6,165.207881, 3.0 ,110.9,9.3,4.7,9744.0,-7.8,963.0,39.3,,,,,,,
2476,TONLY ELECTRONICS,China,China,Leisure Goods,35.3,39.68088997,931.3,11.5527271, 3.8 ,36.6,-16.33077144, 3.9 ,38.6,18.0,4.1,9247.0,0.6,183.7,-8.6,,,,,,,
2477,SYNLOGIC,US,US,Pharmaceuticals & Biotechnology,35.3,11.73340152,2.0,-11.74604024," 1,784.2 ",1.1,-77.87408781, 56.2 ,-48.4,6.2,-2446.4,76.0,2.7,78.8,-67.1,,,,,,,
2478,SANBIO,Japan,Japan,Support Services,35.3,16.30422353,3.6,-39.69558202, 967.7 ,0.8,1404.655511, 21.4 ,-44.8,46.9,-1226.7,74.0,72.1,1409.6,-15.6,,,,,,,
2479,IVERIC BIO,US,US,Pharmaceuticals & Biotechnology,35.3,-5.014736733,,,,,,,-54.5,-6.2,,38.0,8.6,40.7,-50.7,,,,,,,
2480,SCOTTS MIRACLE-GRO,US,US,Chemicals,35.3,-26.25698247,2809.3,18.49515657, 1.3 ,37.7,-37.82991202, 1.3 ,367.6,87.1,13.1,5600.0,8.7,5252.3,42.5,,,,,,,
2481,WATTS WATER TECHNOLOGIES,US,US,Industrial Engineering,35.3,14.78261056,1424.7,2.274905746, 2.5 ,26.0,-18.66295137, 1.8 ,179.3,5.0,12.6,4800.0,0.0,2254.6,10.5,,,,,,,
2482,PARROT,France,EU,Technology Hardware & Equipment,35.2,-5.243052753,76.1,-30.3753204, 46.3 ,1.4,-67.4584323, 1.8 ,-27.4,-64.1,-36.0,551.0,-14.0,102.4,-28.1,,,,,,,
2483,SAILUN,China,China,Automobiles & Parts,35.2,38.3519474,1817.5,8.283363404, 1.9 ,157.7,142.8674601, 8.7 ,215.1,48.0,11.8,11334.0,6.7,1100.3,46.5,,,,,,,
2484,UACJ,Japan,Japan,Industrial Metals & Mining,35.1,-4.945905169,5018.1,-6.98289809, 0.7 ,431.1,14.16135634, 8.6 ,82.6,-31.9,1.6,9927.0,-4.2,611.5,-38.7,,,,,,,
2485,SCHRODINGER,US,US,Software & Computer Services,35.1,14.13839871,76.1,28.36777244, 46.1 ,1.6,-65.08843116, 2.1 ,-34.5,38.4,-45.3,394.0,0.0,,,,,,,,,
2486,MEGMILK SNOW BRAND,Japan,Japan,Food Producers,35.1,-1.939753,5003.9,1.661810678, 0.7 ,136.3,5.188590189, 2.7 ,142.1,12.1,2.8,5367.0,5.1,1411.2,-12.8,,,,,,,
2487,WITTINGTON INVESTMENTS,UK,Row,Food Producers,35.0,15.38461741,18788.7,1.533800416, 0.2 ,815.3,-12.09068007, 4.3 ,1572.2,3.9,8.4,139570.0,0.9,,,,,,,,,
2488,ARUP,UK,Row,Construction & Materials,35.0,29.87013285,2002.9,9.620916662, 1.7 ,64.8,-77.0755886, 3.2 ,37.0,-72.0,1.8,14840.0,7.2,,,,,,,,,
2489,INTERNATIONAL GAMES SYSTEM,Taiwan,RoW,Travel & Leisure,35.0,41.97729794,156.4,72.51220875, 22.4 ,0.6,438.1695513, 0.4 ,71.7,149.7,45.8,,,786.6,149.7,,,,,,,
2490,SOSEI,Japan,Japan,Pharmaceuticals & Biotechnology,35.0,-20.28231799,79.3,238.6490279, 44.1 ,2.2,-85.00277191, 2.8 ,3.1,-106.5,3.9,163.0,-3.6,1424.1,34.6,,,,,,,
2491,DATANG TELECOM TECHNOLOGY,China,China,Technology Hardware & Equipment,35.0,16.90642046,178.0,-41.31643288, 19.7 ,19.5,-14.23031937, 10.9 ,-57.5,-378.7,-32.3,,,1156.5,69.5,,,,,,,
2492,TECO ELECTRIC & MACHINERY,Taiwan,RoW,Electronic & Electrical Equipment,34.9,5.224367599,1416.6,-4.381942295, 2.5 ,30.5,-13.26009983, 2.2 ,118.3,-1.2,8.4,,,1448.7,8.7,,,,,,,
2493,MINERVA NEUROSCIENCES,US,US,Pharmaceuticals & Biotechnology,34.8,12.14088133,,,,,,,-67.5,46.7,,13.0,0.0,248.0,-30.9,,,,,,,
2494,CELLDEX THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,34.8,-31.297992,3.2,-62.5393243," 1,094.3 ",0.7,-10.08614114, 20.5 ,-49.0,-64.8,-1540.2,130.0,-7.1,28.3,-61.0,,,,,,,
2495,FURUNO ELECTRIC,Japan,Japan,Electronic & Electrical Equipment,34.8,-9.369024304,677.6,1.166755905, 5.1 ,15.4,48.46578247, 2.3 ,19.3,-46.5,2.9,2926.0,-1.0,230.5,-35.7,,,,,,,
2496,SITECORE HOLDING II,Denmark,EU,Software & Computer Services,34.8,27.47252747,2.5,-98.58915713," 1,392.2 ",28.5,-17.39130435," 1,140.1 ",-12.4,-78.2,-497.7,1079.0,19.0,,,,,,,,,
2497,BRIGHTCOVE,US,US,Software & Computer Services,34.8,12.05403428,164.2,11.9041694, 21.2 ,0.9,-31.9245788, 0.6 ,-7.9,-28.4,-4.8,610.0,23.2,420.1,60.2,,,,,,,
2498,NICHI IKO PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,34.8,21.63859684,1550.6,14.09671535, 2.2 ,55.5,-8.615591419, 3.6 ,31.9,-44.7,2.1,1954.0,24.2,604.4,-24.4,,,,,,,
2499,YUSYS TECHNOLOGIES,China,China,Software & Computer Services,34.7,48.11909916,335.8,24.10099236, 10.3 ,35.1,47.17884343, 10.5 ,39.1,50.5,11.6,10084.0,31.4,145.8,,,,,,,,
2500,TAKARA,Japan,Japan,Beverages,34.7,-9.536958676,2293.8,1.350908098, 1.5 ,98.9,13.58822954, 4.3 ,122.0,-12.6,5.3,4680.0,4.2,1701.3,-6.2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
